job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,job_date,job_year,job_month
in-fc0463e146e0287e,,collaborate toward innovation,Soft,,0.606,Medium,GPT,0.87,0.9,2025-11-14,2025,2025-11
in-fc0463e146e0287e,,listen to diverse ideas,Soft,,0.592,Medium Low,GPT,0.75,0.9,2025-11-14,2025,2025-11
in-fc0463e146e0287e,,put people first,Soft,,0.59,Medium Low,GPT,0.74,0.9,2025-11-14,2025,2025-11
in-202d174576a6328b,,work with state-of-the-art technology,Hard,Apply,0.568,Medium Low,GPT,0.86,0.9,2025-12-01,2025,2025-12
in-202d174576a6328b,,push the limits of autonomous systems,Hard,Create,0.433,Low,GPT,0.76,0.9,2025-12-01,2025,2025-12
in-202d174576a6328b,,working,Hard,Apply,0.461,Low,BERT (standalone),0.81,0.81,2025-12-01,2025,2025-12
in-202d174576a6328b,,pushing the limits,Hard,Apply,0.456,Low,BERT (standalone),0.76,0.81,2025-12-01,2025,2025-12
in-070ac45a5adefcb1,,tackle complex challenges,Soft,,0.601,Medium,GPT,0.83,0.9,2025-10-03,2025,2025-10
in-070ac45a5adefcb1,,focus on massive scale,Soft,,0.591,Medium Low,GPT,0.74,0.9,2025-10-03,2025,2025-10
in-070ac45a5adefcb1,,focus on resilience,Soft,,0.594,Medium Low,GPT,0.77,0.9,2025-10-03,2025,2025-10
in-f1d38688733ca9cc,,solve problems,Soft,,0.718,Medium High,BERT+GPT,0.81,1.17,2025-11-27,2025,2025-11
in-f1d38688733ca9cc,,communicate effectively,Soft,,0.633,Medium,GPT,0.9,0.93,2025-11-27,2025,2025-11
in-f1d38688733ca9cc,,demonstrate strong work ethic,Soft,,0.887,High,BERT+GPT,0.77,0.93,2025-11-27,2025,2025-11
in-f1d38688733ca9cc,,dynamic,Hard,Apply,0.478,Low,BERT (standalone),0.81,0.84,2025-11-27,2025,2025-11
in-f1d38688733ca9cc,,motivated,Hard,Apply,0.484,Low,BERT (standalone),0.87,0.84,2025-11-27,2025,2025-11
in-f1d38688733ca9cc,,communication skills,Soft,,0.705,Medium High,BERT (standalone),0.89,0.84,2025-11-27,2025,2025-11
in-8cb2b3de05fe17bb,,deliver real value as a consultant,Soft,,0.565,Medium Low,GPT,0.75,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,share perspective as a technical specialist,Soft,,0.571,Medium Low,GPT,0.79,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,identify the 'why' for customers,Soft,,0.568,Medium Low,GPT,0.77,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,speak to clients and colleagues at various levels,Soft,,0.567,Medium Low,GPT,0.76,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,present solutions clearly,Soft,,0.575,Medium Low,GPT,0.83,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,articulate value of solutions,Soft,,0.571,Medium Low,GPT,0.8,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,develop on Cloud platforms,Hard,Apply,0.434,Low,GPT,0.77,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,develop on Container platforms,Hard,Apply,0.437,Low,GPT,0.8,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,leverage Cloud middleware/PaaS,Hard,Apply,0.666,Medium,GPT,0.88,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,"write clean, high-quality code",Hard,Create,0.68,Medium,GPT,0.8,0.9,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,delivers real value,Hard,Evaluate,0.601,Medium,BERT (standalone),0.77,0.81,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,share your perspective,Hard,Apply,0.605,Medium,BERT (standalone),0.8,0.81,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,ensure the proposed solution is technically awesome,Hard,Analyze,0.604,Medium,BERT (standalone),0.79,0.81,2025-10-22,2025,2025-10
in-8cb2b3de05fe17bb,,identify the “why”.,Hard,Analyze,0.601,Medium,BERT (standalone),0.77,0.81,2025-10-22,2025,2025-10
in-7558c06efa202e1d,,combine strength in technology,Soft,,0.572,Medium Low,GPT,0.8,0.9,2025-11-17,2025,2025-11
in-7558c06efa202e1d,,leverage industry experience,Soft,,0.579,Medium Low,GPT,0.86,0.9,2025-11-17,2025,2025-11
in-7558c06efa202e1d,,apply functional expertise,Soft,,0.577,Medium Low,GPT,0.84,0.9,2025-11-17,2025,2025-11
in-7558c06efa202e1d,,utilize global delivery capability,Soft,,0.576,Medium Low,GPT,0.83,0.9,2025-11-17,2025,2025-11
in-3d91d1f91a2e35ff,,disrupt industries,Soft,,0.605,Medium,GPT,0.86,0.9,2025-10-10,2025,2025-10
in-3d91d1f91a2e35ff,,challenge the status quo,Soft,,0.592,Medium Low,GPT,0.76,0.9,2025-10-10,2025,2025-10
in-3d91d1f91a2e35ff,,catalyst change,Soft,,0.599,Medium Low,GPT,0.81,0.9,2025-10-10,2025,2025-10
in-3d91d1f91a2e35ff,,innovate radically,Soft,,0.605,Medium,GPT,0.86,0.9,2025-10-10,2025,2025-10
in-3d91d1f91a2e35ff,,advance automation,Hard,Create,0.423,Low,GPT,0.86,0.9,2025-10-10,2025,2025-10
in-2f43fa6cbbb72894,,host shows,Soft,,0.59,Medium Low,GPT,0.74,0.9,2025-11-18,2025,2025-11
in-2f43fa6cbbb72894,,tell stories,Soft,,0.593,Medium Low,GPT,0.77,0.9,2025-11-18,2025,2025-11
in-024241def5374d0c,,encourage diversity,Soft,,0.606,Medium,GPT,0.87,0.9,2025-11-28,2025,2025-11
in-024241def5374d0c,,inspire innovation,Soft,,0.605,Medium,GPT,0.86,0.9,2025-11-28,2025,2025-11
in-024241def5374d0c,,build better teams,Soft,,0.619,Medium,GPT,0.76,0.9,2025-11-28,2025,2025-11
in-5b8b8b6b495946f5,,work closely with teams,Soft,,0.617,Medium,GPT,0.75,0.9,2025-12-01,2025,2025-12
in-5b8b8b6b495946f5,,ensure delivery of the EPR project,Soft,,0.591,Medium Low,GPT,0.75,0.9,2025-12-01,2025,2025-12
in-1e8d401875ab7ace,,develop full-stack applications,Hard,Create,0.664,Medium,GPT,0.89,0.9,2025-11-30,2025,2025-11
in-1e8d401875ab7ace,,use Java Spring Boot,Hard,Apply,0.642,Medium,GPT,0.73,0.9,2025-11-30,2025,2025-11
in-1e8d401875ab7ace,,engineer modern frontend solutions,Hard,Create,0.656,Medium,GPT,0.83,0.9,2025-11-30,2025,2025-11
in-1298c0a075adfe4e,,deliver products,Soft,,0.601,Medium,GPT,0.83,0.9,2025-11-13,2025,2025-11
in-1298c0a075adfe4e,,commit to excellence,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-11-13,2025,2025-11
in-1298c0a075adfe4e,,innovate,Soft,,0.603,Medium,GPT,0.84,0.9,2025-11-13,2025,2025-11
in-1298c0a075adfe4e,,gain insights,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-11-13,2025,2025-11
in-8335c5296046dc27,,annotate data,Hard,Apply,0.536,Medium Low,GPT,0.78,0.9,2025-08-04,2025,2025-08
in-8335c5296046dc27,,moderate content,Hard,Apply,0.481,Low,GPT,0.83,0.9,2025-08-04,2025,2025-08
in-8335c5296046dc27,,participate in machine learning projects,Hard,Apply,0.63,Medium,GPT,0.82,0.9,2025-08-04,2025,2025-08
in-8335c5296046dc27,,participate in NLP-related projects,Hard,Apply,0.639,Medium,GPT,0.84,0.9,2025-08-04,2025,2025-08
in-8335c5296046dc27,,program in Python,Hard,Apply,0.414,Low,GPT,0.75,0.9,2025-08-04,2025,2025-08
in-8335c5296046dc27,,program in SQL,Hard,Apply,0.411,Low,GPT,0.72,0.9,2025-08-04,2025,2025-08
in-8335c5296046dc27,,programming skills,Hard,Create,0.501,Medium Low,BERT (standalone),0.86,0.81,2025-08-04,2025,2025-08
in-f9055be6f9ab983b,,interact with sales,Soft,,0.568,Medium Low,GPT,0.77,0.9,2025-11-29,2025,2025-11
in-f9055be6f9ab983b,,interact with technical support,Soft,,0.573,Medium Low,GPT,0.81,0.9,2025-11-29,2025,2025-11
in-f9055be6f9ab983b,,interact with engineering,Soft,,0.575,Medium Low,GPT,0.83,0.9,2025-11-29,2025,2025-11
in-f9055be6f9ab983b,,interact with clinical,Soft,,0.572,Medium Low,GPT,0.8,0.9,2025-11-29,2025,2025-11
in-f9055be6f9ab983b,,interact with marketing,Soft,,0.573,Medium Low,GPT,0.81,0.9,2025-11-29,2025,2025-11
in-792c7c65733a1995,,ensure compliance with GDPR,Hard,Apply,0.536,Medium Low,GPT,0.78,0.9,2025-11-26,2025,2025-11
in-792c7c65733a1995,,ensure compliance with Data Protection Act 2018,Hard,Apply,0.535,Medium Low,GPT,0.78,0.9,2025-11-26,2025,2025-11
in-792c7c65733a1995,,ensure compliance with PECR,Hard,Apply,0.536,Medium Low,GPT,0.78,0.9,2025-11-26,2025,2025-11
in-792c7c65733a1995,,skilled,Hard,Apply,0.461,Low,BERT (standalone),0.81,0.81,2025-11-26,2025,2025-11
in-2650e0f960a33a06,,execute engagements,Hard,Apply,1.0,Very High,BERT+GPT,0.87,1.25,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,measure effectiveness of cybersecurity programs,Hard,Evaluate,0.605,Medium,GPT,0.86,0.96,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,assess cybersecurity risk,Hard,Evaluate,0.729,Medium High,GPT,0.83,0.96,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,evaluate maturity of security program,Hard,Create,1.0,Very High,BERT+GPT,0.78,1.24,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,test effectiveness of cyber controls,Hard,Evaluate,1.0,Very High,BERT+GPT,0.78,1.23,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,assist in complying with cyber policies and regulations,Hard,Apply,0.695,Medium,GPT,0.78,0.96,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,implement new cyber control processes and tools,Hard,Apply,0.721,Medium High,GPT,0.78,0.96,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,perform effective cyber risk management,Hard,Apply,0.726,Medium High,GPT,0.81,0.96,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,work with international connected team,Soft,,0.665,Medium,GPT,0.8,0.96,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,collaborate with project team and client,Soft,,0.661,Medium,GPT,0.78,0.96,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,providing independent assessments or implementation of cyber solutions,Hard,Evaluate,0.532,Medium Low,BERT (standalone),0.84,0.86,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,work with your project team,Soft,,0.68,Medium,BERT (standalone),0.74,0.86,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,the client,Hard,Apply,0.483,Low,BERT (standalone),0.74,0.86,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,assess the cybersecurity risk of a client,Hard,Evaluate,0.638,Medium,BERT (standalone),0.75,0.86,2025-07-03,2025,2025-07
in-2650e0f960a33a06,,assist the client in complying with the various,Hard,Apply,0.477,Low,BERT (standalone),0.68,0.86,2025-07-03,2025,2025-07
in-12365ed7bd9554c7,,oversee creation of digital models,Hard,Create,0.625,Medium,GPT,0.78,0.93,2025-11-05,2025,2025-11
in-12365ed7bd9554c7,,coordinate digital workflows,Hard,Apply,0.658,Medium,GPT,0.86,0.93,2025-11-05,2025,2025-11
in-12365ed7bd9554c7,,implement digital models,Hard,Create,0.824,High,BERT+GPT,0.82,1.2,2025-11-05,2025,2025-11
in-12365ed7bd9554c7,,support design processes,Hard,Apply,0.435,Low,GPT,0.82,0.93,2025-11-05,2025,2025-11
in-12365ed7bd9554c7,,support fabrication processes,Hard,Apply,0.502,Medium Low,GPT,0.87,0.93,2025-11-05,2025,2025-11
in-12365ed7bd9554c7,,support installation processes,Hard,Apply,0.503,Medium Low,GPT,0.88,0.93,2025-11-05,2025,2025-11
in-12365ed7bd9554c7,,overseeing the creation,Hard,Apply,0.494,Low,BERT (standalone),0.81,0.84,2025-11-05,2025,2025-11
in-12365ed7bd9554c7,,coordination,Hard,Apply,0.486,Low,BERT (standalone),0.9,0.84,2025-11-05,2025,2025-11
in-12365ed7bd9554c7,,workflows,Hard,Apply,0.483,Low,BERT (standalone),0.87,0.84,2025-11-05,2025,2025-11
in-9816de77297ab668,,design original graphic artwork,Hard,Create,1.0,Very High,BERT+GPT,0.81,1.23,2025-11-26,2025,2025-11
in-9816de77297ab668,,bring brand identity to life,Hard,Create,0.437,Low,GPT,0.74,0.95,2025-11-26,2025,2025-11
in-9816de77297ab668,,bring product pillars to life,Hard,Create,0.437,Low,GPT,0.75,0.95,2025-11-26,2025,2025-11
in-9816de77297ab668,,bring seasonal stories to life,Hard,Create,0.438,Low,GPT,0.76,0.95,2025-11-26,2025,2025-11
in-97ca47c5f555e42a,,lead the design of enterprise data models,Hard,Create,0.672,Medium,GPT,0.75,0.94,2025-10-17,2025,2025-10
in-97ca47c5f555e42a,,transform enterprise data models,Hard,Create,1.0,Very High,BERT+GPT,0.82,1.21,2025-10-17,2025,2025-10
in-97ca47c5f555e42a,,support scalable analytics solutions,Hard,Apply,0.504,Medium Low,GPT,0.85,0.94,2025-10-17,2025,2025-10
in-97ca47c5f555e42a,,support high-performance reporting solutions,Hard,Apply,0.509,Medium Low,GPT,0.9,0.94,2025-10-17,2025,2025-10
in-97ca47c5f555e42a,,leading the design,Hard,Create,0.625,Medium,BERT (standalone),0.76,0.84,2025-10-17,2025,2025-10
in-97ca47c5f555e42a,,support scalable,Hard,Evaluate,0.634,Medium,BERT (standalone),0.83,0.84,2025-10-17,2025,2025-10
in-97ca47c5f555e42a,,high -performance analytics,Hard,Apply,0.522,Medium Low,BERT (standalone),0.85,0.84,2025-10-17,2025,2025-10
in-97ca47c5f555e42a,,reporting solutions.,Hard,Understand,0.526,Medium Low,BERT (standalone),0.89,0.84,2025-10-17,2025,2025-10
in-3adbfcd2c67f939d,,"promote diversity, equity, and inclusion",Soft,,0.6,Medium Low,GPT,0.82,0.9,2025-11-13,2025,2025-11
in-3adbfcd2c67f939d,,foster an environment,Soft,,0.597,Medium Low,GPT,0.79,0.9,2025-11-13,2025,2025-11
in-3adbfcd2c67f939d,,recognize talent and performance,Soft,,0.6,Medium Low,GPT,0.82,0.9,2025-11-13,2025,2025-11
in-3adbfcd2c67f939d,,reward talent and performance,Soft,,0.597,Medium Low,GPT,0.8,0.9,2025-11-13,2025,2025-11
in-b708da2b33f5c59c,,build platform,Hard,Create,0.679,Medium,GPT,0.8,0.9,2025-11-24,2025,2025-11
in-b708da2b33f5c59c,,host platform on AWS,Hard,Apply,0.645,Medium,GPT,0.73,0.9,2025-11-24,2025,2025-11
in-57793e22513bd508,,"understand moving customers from SAP Process Integration (PI), Process Orchestration (PO), APIs, and middleware technologies to SAP Integration Suite",Hard,Understand,0.469,Low,GPT,0.71,0.9,2025-12-01,2025,2025-12
in-57793e22513bd508,,familiar with SAP’s ISA-M methodology,Hard,Understand,0.478,Low,GPT,0.8,0.9,2025-12-01,2025,2025-12
in-57793e22513bd508,,manage data architecture,Hard,Apply,0.436,Low,GPT,1.0,0.9,2025-12-01,2025,2025-12
in-57793e22513bd508,,perform reporting and analytics,Hard,Apply,0.653,Medium,GPT,0.81,0.9,2025-12-01,2025,2025-12
in-57793e22513bd508,,model data,Hard,Apply,0.413,Low,GPT,0.74,0.9,2025-12-01,2025,2025-12
in-57793e22513bd508,,manage master data,Hard,Apply,0.646,Medium,GPT,0.76,0.9,2025-12-01,2025,2025-12
in-57793e22513bd508,,govern data,Hard,Apply,0.621,Medium,GPT,0.75,0.9,2025-12-01,2025,2025-12
in-57793e22513bd508,,ensure data quality,Hard,Evaluate,0.535,Medium Low,GPT,0.77,0.9,2025-12-01,2025,2025-12
in-1c5a5a5c1628040b,,administer SQL databases,Hard,Apply,0.654,Medium,GPT,0.82,0.9,2025-10-27,2025,2025-10
in-8e8358720b2049a4,,support customers,Soft,,0.577,Medium Low,GPT,0.84,0.9,2025-11-30,2025,2025-11
in-8e8358720b2049a4,,participate in continuous learning,Soft,,0.576,Medium Low,GPT,0.83,0.9,2025-11-30,2025,2025-11
in-8e8358720b2049a4,,core,Hard,Apply,0.452,Low,BERT (standalone),0.72,0.81,2025-11-30,2025,2025-11
in-8e8358720b2049a4,,innovation,Hard,Apply,0.47,Low,BERT (standalone),0.9,0.81,2025-11-30,2025,2025-11
in-8e8358720b2049a4,,proactive activities,Soft,,0.637,Medium,BERT (standalone),0.89,0.81,2025-11-30,2025,2025-11
in-edd6ccf5e0d85d3f,,complete tasks efficiently,Soft,,0.603,Medium,GPT,0.84,0.9,2025-11-18,2025,2025-11
in-edd6ccf5e0d85d3f,,maintain quality standards,Soft,,0.603,Medium,GPT,0.84,0.9,2025-11-18,2025,2025-11
in-a54cf9211ca3232d,,enhance skills of people,Soft,,0.567,Medium Low,GPT,0.76,0.9,2025-11-20,2025,2025-11
in-a54cf9211ca3232d,,build stronger relationships with customers,Soft,,0.628,Medium,GPT,0.83,0.9,2025-11-20,2025,2025-11
in-a54cf9211ca3232d,,leverage the power of innovation and technology,Soft,,0.569,Medium Low,GPT,0.78,0.9,2025-11-20,2025,2025-11
in-a54cf9211ca3232d,,building,Hard,Create,0.499,Low,BERT (standalone),0.84,0.81,2025-11-20,2025,2025-11
in-731fc34f48c31ddd,,build ventures,Hard,Create,0.651,Medium,GPT,0.8,0.9,2025-11-26,2025,2025-11
in-731fc34f48c31ddd,,fund ventures,Hard,Apply,0.625,Medium,GPT,0.78,0.9,2025-11-26,2025,2025-11
in-731fc34f48c31ddd,,launch ventures,Hard,Apply,0.419,Low,GPT,0.81,0.9,2025-11-26,2025,2025-11
in-731fc34f48c31ddd,,create a diverse environment,Soft,,0.596,Medium Low,GPT,0.79,0.9,2025-11-26,2025,2025-11
in-731fc34f48c31ddd,,welcome everyone,Soft,,0.601,Medium,GPT,0.83,0.9,2025-11-26,2025,2025-11
in-66e35ec4c60e8c65,,analyze information,Hard,Analyze,0.769,Medium High,GPT,0.87,1.05,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,think creatively,Soft,,0.808,High,BERT+GPT,0.83,1.32,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,formulate judgments,Soft,,0.92,Very High,BERT+GPT,0.87,1.36,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,deliver high-profile projects,Soft,,0.706,Medium High,GPT,0.87,1.05,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,handle complexity,Soft,,0.853,High,BERT+GPT,0.86,1.35,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,maintain attention to detail,Soft,,0.874,High,BERT+GPT,0.8,1.35,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,work at pace,Soft,,0.818,High,BERT+GPT,0.72,1.34,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,build professional relationships,Soft,,1.0,Very High,BERT+GPT,0.9,1.35,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,network with people,Soft,,0.823,High,BERT+GPT,0.78,1.34,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,information analysis and,Hard,Apply,0.538,Medium Low,BERT (standalone),0.82,0.94,2025-12-01,2025,2025-12
in-66e35ec4c60e8c65,,solutions,Hard,Apply,0.543,Medium Low,BERT (standalone),0.87,0.94,2025-12-01,2025,2025-12
in-ed7c0956d23b6e08,,examine applications,Soft,,0.582,Medium Low,GPT,0.89,0.9,2025-11-27,2025,2025-11
in-ed7c0956d23b6e08,,build SAAS solution,Hard,Create,0.676,Medium,GPT,0.77,0.9,2025-11-27,2025,2025-11
in-ed7c0956d23b6e08,,form feature teams,Soft,,0.619,Medium,GPT,0.76,0.9,2025-11-27,2025,2025-11
in-bafe771b70f448ef,,solve problems,Soft,,0.571,Medium Low,GPT,0.8,0.9,2025-11-12,2025,2025-11
in-bafe771b70f448ef,,collaborate with team,Soft,,0.622,Medium,GPT,0.79,0.9,2025-11-12,2025,2025-11
in-bafe771b70f448ef,,enable a sustainable future,Soft,,0.569,Medium Low,GPT,0.78,0.9,2025-11-12,2025,2025-11
in-b608315da704076b,,develop scientific software,Hard,Create,0.687,Medium,GPT,0.85,0.9,2025-11-13,2025,2025-11
in-b608315da704076b,,apply user-centric mindset,Soft,,0.507,Medium Low,BERT+GPT,0.83,0.9,2025-11-13,2025,2025-11
in-82c62095c56a09f5,,use Elastic Stack,Hard,Apply,0.645,Medium,GPT,0.75,0.9,2025-11-17,2025,2025-11
in-82c62095c56a09f5,,use GCP,Hard,Apply,0.637,Medium,GPT,0.69,0.9,2025-11-17,2025,2025-11
in-82c62095c56a09f5,,use modern automation tooling,Hard,Apply,0.651,Medium,GPT,0.8,0.9,2025-11-17,2025,2025-11
in-82c62095c56a09f5,,hands,Hard,Apply,0.455,Low,BERT (standalone),0.75,0.81,2025-11-17,2025,2025-11
in-82c62095c56a09f5,,-on,Hard,Apply,0.449,Low,BERT (standalone),0.69,0.81,2025-11-17,2025,2025-11
in-54f7e34be407fc22,,craft web experiences,Hard,Create,0.418,Low,GPT,0.79,0.9,2025-10-26,2025,2025-10
in-54f7e34be407fc22,,"ensure interaction feels fast, intuitive, and delightful",Soft,,0.6,Medium Low,GPT,0.81,0.9,2025-10-26,2025,2025-10
in-54f7e34be407fc22,,craft seamless,Hard,Apply,0.459,Low,BERT (standalone),0.8,0.81,2025-10-26,2025,2025-10
in-54f7e34be407fc22,,high -impact web experiences,Hard,Apply,0.459,Low,BERT (standalone),0.79,0.81,2025-10-26,2025,2025-10
in-d5c2072747d98126,,combine production expertise with AI technologies,Hard,Apply,0.54,Medium Low,GPT,0.82,0.9,2025-12-01,2025,2025-12
in-d5c2072747d98126,,create work meeting commercial standards,Hard,Create,0.654,Medium,GPT,0.82,0.9,2025-12-01,2025,2025-12
in-e8411fca8ec06a8c,,create content and experiences,Hard,Create,0.652,Medium,GPT,0.8,0.9,2025-11-06,2025,2025-11
in-e8411fca8ec06a8c,,reach customers worldwide,Soft,,0.601,Medium,GPT,0.83,0.9,2025-11-06,2025,2025-11
in-9516ffa363431c52,,lead with love,Soft,,0.588,Medium Low,GPT,0.72,0.9,2025-12-01,2025,2025-12
in-4e2c7333fb3867a6,,deliver secure database environments,Hard,Apply,0.699,Medium,GPT,1.0,0.96,2025-09-09,2025,2025-09
in-4e2c7333fb3867a6,,deliver high-performing database environments,Hard,Apply,0.706,Medium High,GPT,1.0,0.96,2025-09-09,2025,2025-09
in-4e2c7333fb3867a6,,deliver highly available database environments,Hard,Apply,1.0,Very High,BERT+GPT,0.99,1.23,2025-09-09,2025,2025-09
in-4e2c7333fb3867a6,,delivering secure,Hard,Apply,0.496,Low,BERT (standalone),0.84,0.87,2025-09-09,2025,2025-09
in-4e2c7333fb3867a6,,high -performing,Hard,Apply,0.533,Medium Low,BERT (standalone),0.83,0.87,2025-09-09,2025,2025-09
in-8f6c36d10ffe8c6f,,partner with senior leadership,Soft,,0.818,High,BERT+GPT,0.8,1.34,2025-11-20,2025,2025-11
in-8f6c36d10ffe8c6f,,define long term vision,Soft,,0.88,High,BERT+GPT,0.74,1.33,2025-11-20,2025,2025-11
in-8f6c36d10ffe8c6f,,"integrate business needs, market context, and technical possibilities",Soft,,0.817,High,BERT+GPT,0.83,1.3,2025-11-20,2025,2025-11
in-8f6c36d10ffe8c6f,,influence technical direction of multiple teams,Soft,,1.0,Very High,BERT+GPT,0.8,1.33,2025-11-20,2025,2025-11
in-8f6c36d10ffe8c6f,,execute vision,Soft,,0.653,Medium,GPT,0.8,1.03,2025-11-20,2025,2025-11
in-8f6c36d10ffe8c6f,,market context,Hard,Remember,0.566,Medium Low,BERT (standalone),0.8,0.93,2025-11-20,2025,2025-11
in-8f6c36d10ffe8c6f,,technical possibilities,Hard,Apply,0.537,Medium Low,BERT (standalone),0.9,0.93,2025-11-20,2025,2025-11
in-17ea04997c6f7520,,meet with Career Coach,Soft,,0.591,Medium Low,GPT,0.74,0.9,2025-12-01,2025,2025-12
in-17ea04997c6f7520,,guide career goals and aspirations,Soft,,0.595,Medium Low,GPT,0.78,0.9,2025-12-01,2025,2025-12
in-4dd4be4468b8f8b5,,"collect HR, Sustainability, contract, and supplier performance data",Hard,Remember,0.498,Low,GPT,0.83,0.93,2025-11-27,2025,2025-11
in-4dd4be4468b8f8b5,,"validate HR, Sustainability, contract, and supplier performance data",Hard,Evaluate,0.679,Medium,GPT,0.83,0.93,2025-11-27,2025,2025-11
in-4dd4be4468b8f8b5,,"analyze HR, Sustainability, contract, and supplier performance data",Hard,Analyze,0.678,Medium,GPT,0.83,0.93,2025-11-27,2025,2025-11
in-4dd4be4468b8f8b5,,"consolidate HR, Sustainability, contract, and supplier performance data",Hard,Apply,0.662,Medium,GPT,0.84,0.93,2025-11-27,2025,2025-11
in-4dd4be4468b8f8b5,,"maintain HR, Sustainability, contract, and supplier performance data",Hard,Apply,0.561,Medium Low,GPT,0.83,0.93,2025-11-27,2025,2025-11
in-4dd4be4468b8f8b5,,produce dashboard reports from contract delivery data,Hard,Create,1.0,Very High,BERT+GPT,0.82,1.17,2025-11-27,2025,2025-11
in-4dd4be4468b8f8b5,,build Power BI dashboards and reports,Hard,Create,0.669,Medium,GPT,0.76,0.93,2025-11-27,2025,2025-11
in-4dd4be4468b8f8b5,,update Power BI dashboards and reports,Hard,Apply,0.553,Medium Low,GPT,0.77,0.93,2025-11-27,2025,2025-11
